18
958 1763
466 257 352
760 384 640
427 28 717
365 84 134
871 431 45
665 659 677
194 40 324
688 523 586
686 452 88
2 853 529
599 140 135
494 483 351
884 796 801
783 481 120
461 840 982
593 401 254
805 760 701
643 744 672
428 792 812
254 117 577
213 180 158
43 591 625
693 529 665
721 154 584
207 345 141
308 77 44
627 734 919
450 249 246
850 169 554
641 44 821
660 456 392
270 560 483
711 724 419
555 475 192
78 19 193
188 49 15
625 423 441
794 184 698
847 661 483
105 795 285
85 514 588
436 173 26
363 869 443
378 643 471
122 779 717
903 714 253
554 275 29
505 929 304
625 636 733
357 844 378
605 748 341
34 509 893
222 731 195
401 60 863
155 873 783
600 151 640
514 262 789
705 716 462
226 841 665
347 664 957
2 376 480
43 738 496
24 340 434
314 855 991
810 792 550
447 280 605
80 433 677
591 934 962
588 292 569
836 260 397
502 928 270
255 584 856
674 504 857
289 902 143
752 808 885
880 282 594
468 651 151
661 61 160
623 411 615
113 724 262
289 552 93
729 311 222
462 515 114
894 677 664
839 107 948
580 476 76
624 676 729
209 565 865
260 572 534
396 796 580
113 358 874
807 506 772
830 302 609
518 685 454
198 96 602
834 191 394
622 284 559
701 287 13
380 169 293
802 934 901
730 413 733
1 81 911
334 462 304
742 388 271
448 549 620
45 16 514
757 739 329
416 713 948
471 868 963
596 463 383
347 103 14
518 204 42
292 383 583
670 439 260
560 309 319
682 424 389
391 423 534
891 387 143
921 5 27
361 565 660
249 419 323
61 238 915
480 251 985
336 476 829
692 256 678
9 933 287
264 857 302
542 371 660
437 680 887
734 873 793
391 37 663
824 700 404
62 592 31
427 481 322
385 825 210
715 721 62
122 720 188
431 306 88
796 25 424
888 482 935
637 330 89
16 70 237
168 682 414
375 633 319
236 825 108
540 447 453
833 442 812
843 181 353
542 557 472
876 124 418
616 93 536
536 667 537
832 274 657
576 28 72
293 296 958
702 335 446
114 201 284
518 602 345
515 770 185
859 793 118
71 667 134
114 423 450
287 926 10
63 107 306
283 381 729
267 260 381
494 907 572
457 4 884
498 464 564
755 102 504
888 21 56
912 659 462
912 809 459
432 623 293
322 350 928
295 755 491
790 219 589
305 367 344
364 824 922
493 424 807
405 450 54
97 884 389
619 76 582
121 893 244
452 817 842
165 709 973
616 101 155
602 460 829
427 13 586
694 323 623
355 759 148
599 919 98
582 788 145
612 489 986
511 74 156
37 849 30
934 609 725
422 922 346
876 882 994
436 292 281
246 165 243
240 660 649
427 637 947
586 391 967
55 777 664
597 71 159
601 825 278
155 855 123
32 397 867
886 589 170
342 317 416
184 577 77
760 273 674
713 657 246
823 320 269
860 100 851
331 159 782
570 742 230
471 810 589
420 872 952
569 106 453
925 349 693
668 241 261
685 146 970
81 901 662
173 288 668
922 574 720
441 306 330
229 188 731
647 155 630
882 577 56
671 539 523
681 419 338
217 274 487
730 909 84
168 246 154
113 44 256
138 788 204
173 70 954
113 624 42
309 50 995
19 814 328
310 877 447
198 583 525
283 891 935
587 533 358
722 915 471
60 70 704
69 857 871
442 256 580
430 373 630
887 144 648
846 383 197
62 223 11
557 317 880
531 150 350
222 782 638
686 464 248
659 845 668
50 548 83
447 347 428
153 119 423
159 703 974
629 544 537
123 875 325
481 564 688
297 813 997
215 56 498
440 407 75
465 214 885
305 194 607
667 620 314
89 31 228
321 820 12
211 455 164
770 738 396
321 809 685
332 740 403
340 119 357
770 76 25
270 387 806
37 780 487
925 742 355
195 704 489
886 775 896
49 178 94
663 258 235
813 541 696
638 440 814
88 811 533
371 561 660
907 935 180
182 272 825
912 34 464
601 487 833
832 761 839
53 522 82
138 385 297
348 784 448
881 427 838
428 176 631
795 809 222
415 647 98
460 921 89
915 575 86
889 437 229
529 48 429
841 888 578
43 418 460
84 257 412
723 33 781
733 378 922
531 139 666
153 23 505
189 407 10
573 813 163
916 542 41
67 645 567
100 474 676
492 240 491
386 647 781
297 628 574
935 523 616
867 531 996
375 296 888
802 916 950
47 152 26
164 45 197
523 498 670
577 438 831
248 55 549
371 792 882
572 533 555
607 144 496
627 291 63
232 870 143
272 497 702
396 871 904
154 216 596
158 386 471
431 490 97
858 821 48
554 627 669
499 172 50
268 146 856
910 328 1
445 443 997
44 575 495
639 528 96
664 15 119
501 839 89
477 927 67
679 327 33
585 161 958
539 446 631
865 676 915
484 122 294
471 679 784
433 115 953
19 858 651
768 600 788
804 183 413
330 490 253
931 94 809
665 785 981
411 673 731
75 249 734
527 342 874
882 399 877
558 879 649
699 398 589
275 898 562
264 254 19
590 77 159
915 301 611
506 873 694
203 247 879
108 455 163
464 425 448
444 149 486
354 903 21
25 337 218
246 900 783
200 361 904
425 520 321
378 911 501
547 79 287
56 415 718
41 316 621
783 876 832
608 486 992
446 766 409
536 252 946
470 306 132
190 689 511
689 480 451
318 531 103
49 338 352
593 613 610
777 896 476
836 336 198
587 325 711
473 714 203
28 750 624
622 829 705
449 422 461
387 724 432
500 180 877
665 545 152
281 880 199
271 228 835
919 176 98
813 916 323
561 83 802
610 3 639
853 485 619
839 48 877
780 418 197
822 427 399
126 161 646
195 849 276
346 911 817
426 196 833
427 777 249
334 681 175
546 71 767
207 115 858
648 358 520
152 599 774
428 585 339
730 443 349
827 277 449
277 304 452
801 54 889
235 591 319
237 22 496
654 685 762
244 53 77
403 530 515
314 351 447
163 297 4
113 92 319
651 546 100
465 50 825
760 17 504
116 696 822
685 176 309
570 405 504
901 441 692
837 69 321
365 736 985
526 326 18
178 434 515
737 911 305
852 89 434
324 409 429
139 81 256
290 494 616
565 147 295
199 65 46
309 619 263
696 17 563
536 907 56
173 663 327
519 832 473
673 359 819
191 170 657
730 97 708
916 77 879
902 71 489
914 262 851
855 99 703
698 756 351
356 439 615
881 514 619
560 919 136
425 287 873
469 350 556
466 316 617
861 93 472
327 376 709
41 853 810
477 127 690
865 10 112
691 112 5
436 184 639
755 905 372
786 245 210
572 56 207
302 240 576
906 391 536
122 445 225
380 728 801
33 589 779
455 271 269
649 68 110
463 234 474
210 537 740
214 141 319
827 458 590
873 256 704
592 261 437
680 652 515
792 128 203
798 507 566
781 282 423
658 645 562
199 763 275
276 468 641
625 297 756
779 20 912
283 888 73
918 370 449
758 220 990
249 141 669
395 242 209
892 309 394
519 270 101
305 694 525
865 222 268
516 511 659
674 488 560
116 123 562
884 76 975
188 878 129
900 93 710
77 844 398
218 732 394
746 881 76
543 648 580
603 315 748
709 609 766
918 453 332
274 839 429
719 41 593
87 480 94
647 794 233
816 767 21
451 310 492
213 187 131
239 263 482
27 865 595
858 227 702
866 539 4
180 821 60
387 662 430
378 714 674
495 867 242
652 899 660
395 261 660
28 167 852
269 899 502
568 610 43
314 200 628
884 688 424
313 325 684
848 494 578
426 610 608
726 762 247
504 777 238
406 397 566
521 349 148
491 490 227
14 94 928
848 870 340
727 257 60
313 745 76
687 113 440
274 773 536
227 890 660
193 161 399
228 522 300
387 139 687
766 441 196
856 176 421
24 714 471
521 851 906
890 414 589
432 803 961
859 823 733
631 698 595
422 190 795
123 478 893
809 872 466
25 190 113
459 486 958
922 194 173
527 172 283
409 854 140
226 284 663
197 73 393
313 827 341
170 285 275
537 513 212
487 355 657
149 47 758
788 181 564
310 905 359
929 745 672
330 12 191
313 637 32
323 519 352
849 929 177
932 889 539
427 915 487
577 263 662
466 493 262
718 682 151
915 344 27
255 251 567
95 509 369
483 553 876
325 861 803
78 640 447
262 259 738
806 839 867
165 498 887
796 303 451
673 28 715
91 822 441
424 810 898
708 569 812
91 744 652
117 326 906
431 767 513
919 892 973
736 549 526
202 67 595
294 56 162
418 276 49
181 693 78
575 78 940
11 861 974
149 120 730
357 284 111
210 550 857
811 488 744
395 926 937
181 519 89
503 174 64
415 523 484
235 450 714
428 79 822
736 297 483
923 527 767
652 398 949
838 493 301
854 679 41
659 570 969
86 295 909
337 633 878
407 602 902
536 492 741
563 323 766
701 70 940
384 737 776
378 916 598
172 492 892
455 744 236
99 710 953
450 576 683
666 165 805
167 666 856
309 825 680
825 880 538
535 148 412
280 236 228
153 818 854
566 430 456
481 893 171
366 507 866
766 692 161
656 102 915
927 64 160
556 931 292
880 660 578
491 517 588
437 14 724
390 695 742
847 672 304
900 873 674
520 921 659
282 923 565
356 164 120
52 417 700
396 868 266
932 332 309
45 861 40
616 127 370
498 494 151
183 725 163
607 45 622
597 432 67
577 623 783
209 309 910
827 802 68
212 813 845
202 551 41
679 837 874
439 500 326
170 351 317
676 540 36
391 614 204
323 72 707
697 914 354
485 764 907
544 345 678
241 183 320
503 137 873
467 180 567
196 185 154
1 611 846
406 243 637
161 832 950
453 571 280
847 725 908
215 856 567
474 925 424
133 599 282
836 617 832
297 442 430
89 132 740
496 365 97
492 505 584
392 915 98
57 229 146
803 163 493
49 284 749
362 136 639
700 787 544
14 918 130
756 59 534
867 841 282
703 639 146
310 927 922
413 206 390
288 381 339
606 888 503
633 362 619
738 606 519
563 530 480
468 26 292
356 280 556
715 473 681
384 21 935
367 545 761
365 930 685
303 145 172
71 518 454
243 638 337
474 153 451
427 885 625
430 886 259
336 160 649
459 891 91
185 136 828
705 861 610
325 794 582
621 864 530
788 881 874
803 790 400
461 296 699
258 387 296
147 90 415
156 327 22
121 594 817
697 760 354
383 643 833
369 762 907
558 833 672
585 31 690
614 490 840
528 422 509
674 723 906
870 400 721
846 455 331
887 39 975
631 406 302
846 382 761
136 293 324
293 275 388
122 699 624
792 250 500
537 350 85
329 315 231
608 237 589
343 321 598
455 286 585
191 786 287
178 787 870
206 438 9
684 555 679
28 671 986
706 202 917
661 18 387
928 296 947
540 207 598
314 167 533
507 468 6
933 495 755
77 578 220
576 820 616
698 262 524
778 549 39
792 831 797
685 515 416
455 254 719
910 3 868
790 832 384
226 271 765
666 22 941
897 242 200
320 162 732
754 639 726
411 276 103
345 790 424
834 189 938
48 375 385
115 45 191
289 533 900
553 709 946
296 501 311
290 23 768
824 246 197
170 353 227
734 491 955
454 440 76
395 64 849
453 499 70
106 153 136
124 54 405
815 928 982
712 16 803
660 537 502
424 688 977
227 368 982
166 672 127
705 341 704
453 197 801
455 507 532
411 676 584
868 239 392
293 43 359
220 3 388
512 219 939
6 842 468
552 272 977
223 770 147
283 502 397
921 90 791
5 250 455
501 112 294
266 800 512
72 542 500
417 137 241
325 500 645
8 99 415
773 110 303
239 533 778
786 94 812
392 239 483
880 100 738
297 391 525
753 791 190
740 3 67
813 162 978
558 508 110
593 153 821
808 310 398
561 924 78
728 552 59
392 646 801
909 226 695
148 353 422
720 393 919
133 126 86
215 909 686
34 838 881
223 355 147
143 186 354
881 456 504
817 9 208
428 699 43
697 355 660
231 617 602
236 726 702
276 375 796
421 405 921
700 902 410
712 733 426
401 589 23
809 761 787
382 14 480
567 261 906
377 528 860
662 613 964
923 121 859
46 800 106
515 206 459
505 447 457
876 636 67
476 806 355
444 433 490
115 837 561
33 238 874
259 854 346
518 507 143
369 397 434
823 880 589
75 7 706
546 298 257
721 570 998
768 473 955
707 719 543
813 185 578
506 488 385
234 58 948
594 273 402
567 790 777
173 758 949
81 122 400
429 276 540
495 132 749
779 853 48
456 388 929
306 853 339
605 333 23
433 384 337
141 260 280
519 184 445
301 689 23
951 1742
360 391 136
189 196 38
3 344 441
336 132 265
681 152 469
653 712 238
759 504 370
529 853 25
484 911 739
822 685 787
896 358 558
565 255 819
310 782 632
751 277 514
683 655 511
52 85 616
238 821 285
765 166 761
517 820 102
785 65 898
487 758 758
924 183 976
496 459 388
167 376 92
171 103 63
644 661 668
693 677 523
471 23 536
57 681 593
103 15 396
67 347 107
688 418 629
580 236 677
88 440 849
714 496 484
924 658 359
159 920 797
724 350 258
196 397 239
876 583 354
132 259 834
530 233 582
419 785 691
773 91 400
470 311 956
700 617 211
528 513 43
556 123 766
545 2 807
830 858 250
652 110 168
189 664 806
624 352 27
816 510 756
432 459 554
201 677 480
878 826 997
135 91 946
240 939 289
469 229 302
342 936 615
481 305 210
40 466 888
124 711 442
767 929 628
389 333 332
599 78 952
275 942 374
290 93 416
235 41 467
178 839 754
175 469 845
449 290 664
791 334 311
321 606 523
515 621 909
492 331 127
896 757 171
718 948 400
495 603 609
362 913 245
361 167 558
92 322 902
426 895 330
888 49 892
540 355 551
151 543 465
717 26 423
245 351 746
21 101 81
172 112 300
330 264 259
701 944 18
642 550 694
466 668 439
232 113 138
745 895 987
803 649 77
497 676 688
140 734 843
110 429 417
864 77 816
225 764 212
663 580 566
455 675 843
338 285 838
562 678 821
649 354 301
631 766 152
425 350 633
648 788 802
847 416 565
505 506 188
792 834 545
395 294 233
26 864 662
577 31 370
552 922 595
878 171 534
156 507 954
165 384 455
630 898 667
309 572 618
573 753 72
651 596 591
219 16 587
194 106 585
620 105 757
567 540 325
406 389 354
332 752 40
867 327 420
117 576 701
374 32 140
853 89 673
474 19 184
721 356 932
847 664 2
57 230 668
822 593 254
770 268 772
214 95 565
939 802 359
353 326 441
690 122 238
650 722 824
746 732 715
424 833 536
660 589 98
387 641 727
285 746 971
483 891 595
342 403 329
822 521 710
289 648 793
123 388 976
217 720 491
303 541 810
681 421 736
935 390 363
785 671 782
494 847 816
329 807 56
835 93 908
83 662 168
109 709 676
243 19 818
383 226 679
198 221 110
351 92 916
31 762 79
140 201 108
283 806 759
834 888 402
893 357 371
32 316 12
207 586 71
907 83 496
299 24 963
110 875 882
610 547 876
922 737 853
350 341 542
241 789 715
406 390 928
380 588 65
316 836 434
629 349 206
486 401 544
858 372 208
531 510 312
508 172 322
486 2 679
253 338 546
945 63 281
100 639 21
396 61 288
794 253 905
258 131 852
396 13 511
932 845 232
487 845 839
783 314 275
211 731 592
108 433 9
658 30 231
575 896 859
596 186 795
110 881 656
942 572 716
426 465 985
725 320 20
748 821 63
915 308 183
21 399 918
392 439 944
173 248 628
717 251 618
230 344 651
283 164 813
154 611 924
657 407 566
391 751 608
721 682 272
19 536 54
499 76 945
679 936 979
63 495 647
635 686 194
760 736 965
868 561 844
133 79 1
901 816 542
263 647 368
865 715 767
710 892 882
945 139 545
290 580 386
778 854 701
82 414 449
22 100 663
817 766 714
472 471 786
359 783 279
288 17 517
629 203 558
58 421 130
117 681 995
393 350 20
296 778 173
681 693 142
154 318 841
653 648 967
242 804 593
58 828 445
905 13 317
805 656 625
623 284 182
200 87 218
118 764 244
226 293 289
114 97 388
291 717 109
171 522 767
475 323 717
838 657 227
539 462 588
463 845 705
179 869 570
274 432 765
895 393 270
567 493 745
227 107 723
170 710 782
224 53 4
290 268 753
829 661 798
55 133 146
149 526 249
530 325 887
430 643 681
943 513 30
110 163 852
253 139 342
649 549 775
948 220 249
174 123 832
196 271 789
321 844 507
179 86 936
665 718 889
31 353 693
103 405 353
180 191 103
344 565 575
32 75 338
699 85 268
833 667 135
499 318 243
34 121 932
404 272 371
833 730 890
914 44 624
520 892 621
21 165 727
703 407 26
831 460 29
54 124 70
670 254 202
688 752 927
168 146 7
890 187 321
208 297 435
844 382 80
831 344 243
427 93 46
673 796 644
351 24 469
183 915 343
167 103 408
827 928 583
705 471 189
931 927 989
285 741 810
301 132 300
841 610 153
913 615 961
836 395 850
314 342 615
550 45 987
850 877 984
389 168 433
336 549 961
99 179 981
898 839 682
10 399 42
17 497 73
82 869 525
265 863 293
709 227 858
400 941 501
746 850 859
586 766 449
402 423 591
214 566 229
125 890 431
237 447 168
659 895 59
53 218 977
333 829 834
387 501 949
45 859 335
110 152 901
776 726 856
780 367 857
434 606 189
259 446 84
172 738 748
770 376 216
813 941 312
938 416 234
99 873 666
747 948 834
522 214 675
919 26 549
326 707 439
448 563 753
711 915 609
220 703 387
1 316 153
104 248 521
377 420 114
73 484 81
479 215 286
224 317 207
543 756 974
351 792 785
136 63 145
118 1 181
107 282 474
463 421 175
922 412 830
841 549 676
612 522 866
75 194 669
112 376 388
304 469 603
886 897 365
266 328 615
88 349 621
501 266 740
253 864 515
326 473 880
474 411 836
726 279 890
390 348 984
280 84 500
394 270 233
417 708 564
149 673 147
455 864 152
210 288 148
247 328 115
767 870 183
570 57 386
115 734 540
927 638 944
885 32 234
307 791 708
575 476 311
926 49 486
818 434 897
315 692 40
853 48 53
73 642 929
688 843 479
308 281 23
741 70 393
637 672 976
356 397 615
459 57 483
216 615 255
485 393 992
263 313 887
3 658 325
11 401 369
807 407 877
451 557 27
852 894 988
410 846 436
295 231 863
593 53 976
427 470 461
588 91 413
862 624 387
357 631 291
483 487 991
793 83 923
504 857 454
816 481 835
627 656 244
104 314 898
269 648 15
636 604 730
61 431 777
306 824 580
56 875 339
95 528 626
189 53 299
501 322 141
588 831 913
316 543 51
816 98 301
138 227 10
420 190 255
502 910 231
824 282 348
138 262 650
729 408 130
30 251 213
803 653 121
422 181 137
556 472 619
45 462 523
148 263 240
499 149 954
939 516 953
47 928 80
466 158 605
74 650 34
328 392 953
245 143 739
746 380 683
467 12 717
775 86 294
73 444 877
5 178 731
545 339 371
69 495 524
765 552 852
629 538 832
108 604 240
307 323 444
871 760 79
624 91 556
195 628 690
444 674 671
246 909 871
639 376 515
403 884 914
785 617 442
642 255 785
591 679 986
217 666 24
568 224 848
524 216 806
778 843 495
943 119 670
284 127 852
840 354 623
792 573 176
524 310 298
755 348 673
451 229 375
196 550 867
208 70 205
585 317 888
907 104 990
245 396 354
768 866 781
252 572 674
564 652 675
261 511 373
438 456 65
117 84 609
405 490 800
593 332 716
702 410 568
406 492 64
24 43 318
582 617 103
665 605 924
349 381 905
113 621 328
133 752 205
431 629 332
630 67 229
83 601 524
472 17 130
878 462 2
202 710 638
25 157 964
283 350 131
358 410 124
196 833 922
458 646 189
226 686 437
250 874 458
67 320 160
122 640 698
942 501 150
885 402 99
845 185 376
557 212 557
37 620 972
229 147 483
79 52 39
287 195 624
804 314 537
91 859 284
577 436 794
638 22 230
922 470 265
368 95 120
373 688 693
571 496 930
439 609 965
339 883 53
315 668 49
174 795 4
285 794 446
550 54 883
710 654 444
892 491 576
832 914 859
893 32 827
457 678 482
396 488 673
761 174 204
909 158 325
659 166 154
942 640 192
552 511 301
503 677 765
608 340 618
38 902 928
397 49 199
248 628 389
30 272 460
493 705 394
630 509 455
373 914 661
332 307 197
43 911 274
296 62 188
742 795 301
774 286 408
728 918 988
665 164 966
590 390 656
614 25 355
613 800 398
451 702 168
721 227 270
492 214 837
698 19 38
23 752 434
647 269 704
