17
944 811
544 377 126
484 681 983
283 405 -839
713 796 -489
565 445 -50
375 108 821
773 645 -78
382 131 -319
635 100 836
501 197 851
600 351 -879
245 529 277
563 417 -948
715 793 -409
188 186 -326
40 804 487
429 311 833
15 477 103
733 54 -819
610 331 -504
4 445 108
29 84 -275
750 588 -989
736 74 -156
310 146 445
256 241 407
190 232 178
299 152 -930
673 3 694
448 168 441
4 16 -936
644 228 947
783 692 -920
311 600 155
416 558 739
792 549 857
421 291 -249
751 8 -964
478 92 362
469 209 -917
474 719 137
136 454 -562
649 656 -535
664 2 360
667 283 685
155 484 575
74 159 -983
47 757 -937
247 600 -709
785 685 392
636 134 -702
435 538 -104
818 286 -859
152 409 -600
404 108 -868
629 65 -208
191 797 -572
773 818 -675
126 150 -590
104 739 -967
787 413 77
771 687 -999
394 504 406
696 697 -264
456 19 157
785 428 691
657 586 -733
405 271 264
328 745 286
67 741 -729
561 24 969
145 469 -86
750 738 481
584 696 -124
187 427 -994
15 305 -568
759 738 316
344 601 -906
2 71 -318
652 353 797
743 226 440
105 687 -250
406 108 999
241 310 -11
402 757 -998
759 776 563
644 117 990
236 341 -71
769 112 -757
319 215 106
526 618 259
239 58 -155
665 9 -418
690 294 516
678 449 848
693 181 201
639 619 174
523 18 -802
787 672 -597
120 740 257
380 438 864
448 151 985
359 428 -466
534 168 -198
198 687 -475
248 293 -910
622 160 89
572 35 942
365 277 873
247 349 -127
213 665 -136
790 575 405
714 695 -392
117 513 -246
149 93 -508
486 114 499
157 542 -599
719 592 -732
758 23 95
381 693 -47
22 341 545
49 632 124
296 96 -772
710 547 216
512 517 435
744 97 958
245 103 814
708 407 -69
610 734 357
608 413 472
545 506 -312
307 444 -326
421 635 832
283 313 749
278 275 -799
530 27 -61
88 524 -235
689 462 -168
162 178 24
356 190 -713
287 766 -926
372 619 643
970 909
545 761 312
363 263 -1000
362 230 261
827 834 -69
949 846 39
610 826 85
609 524 -659
100 778 -97
770 120 754
177 223 598
107 122 -95
227 182 46
97 364 -638
143 148 811
38 709 30
441 380 -744
116 678 -807
906 883 697
272 28 942
374 677 -981
849 10 -105
222 318 -216
880 366 559
510 675 -523
899 755 -759
258 803 -749
649 960 -490
405 184 -59
66 585 739
801 685 -583
271 157 -796
665 313 -680
59 460 92
811 895 42
323 220 -751
593 927 247
363 342 140
656 945 655
722 186 733
786 447 -861
558 479 582
79 910 -363
472 279 -64
444 151 247
850 536 -564
517 516 626
674 717 492
888 271 -814
143 797 65
188 38 -486
819 552 -674
536 628 -399
535 253 182
688 960 308
297 889 -485
272 682 615
284 483 -261
120 515 560
541 357 39
922 114 -625
348 957 762
72 740 -821
686 12 -434
805 680 849
801 468 42
832 440 -257
93 499 892
800 438 -349
416 128 -53
108 748 -450
737 27 -345
964 935 -92
909 757 356
103 581 364
686 461 109
765 365 -593
694 371 -387
102 105 750
606 922 -364
645 955 -662
82 34 -458
600 118 467
675 314 -479
34 387 -487
245 789 541
896 461 103
242 682 -434
301 705 -254
180 152 -554
507 254 -435
484 312 994
372 447 -179
716 880 398
605 97 -180
763 660 -956
11 6 216
636 628 252
630 499 -6
222 53 598
823 6 -805
370 911 705
926 484 124
628 126 313
157 185 -485
73 126 112
760 30 -146
748 381 -694
931 730 -788
486 281 -466
798 289 666
707 449 666
312 943 -979
39 402 -460
51 485 -686
789 247 -880
477 271 -170
568 279 -394
914 863 887
354 112 -365
458 277 903
488 369 947
78 421 -98
648 905 -712
870 635 -620
637 80 771
904 29 -885
763 683 127
910 871 936
703 82 974
944 868 -266
904 916 711
684 691 469
54 571 592
712 687 16
859 431 448
268 352 -222
230 655 -866
365 890 247
546 773 -518
768 482 -707
811 747 243
477 858 -307
229 753 -139
229 926 -938
789 959 283
153 349 -523
479 904 -662
395 322 286
323 170 353
262 932 -305
763 183 -814
863 945 742
573 438 75
629 16 215
235 606 -66
350 462 -931
608 833 840
158 95 832
349 908 -895
264 900 -215
155 684 332
192 442 206
127 727 972
230 946 -733
291 874 671
635 741 764
912 741 -775
243 139 -299
353 84 -179
648 6 255
91 396 -457
154 812 107
748 768 -516
658 767 634
284 453 -167
27 193 751
348 146 208
871 606 -349
925 325 -901
327 533 231
697 931 -271
442 1 -573
921 461 -463
954 428 -285
30 82 -674
866 729 601
221 940 351
156 406 -645
85 612 -773
570 261 402
526 302 -747
36 774 -667
737 671 -289
480 826 -274
570 714 494
651 882 29
139 723 652
852 357 -589
968 140 -902
264 586 398
129 702 -695
704 51 913
492 873 -668
570 853 81
585 310 -34
638 950 -163
858 511 -272
373 920 -213
579 107 -359
352 149 -109
545 579 -414
178 190 908
428 202 269
534 217 340
71 268 -819
136 62 761
747 194 -943
569 620 -948
400 114 -941
648 139 797
73 249 357
19 201 854
963 59 839
804 753 -596
921 915 -22
636 529 846
350 697 -856
929 366 -319
697 138 -802
182 841 -896
963 695 -61
687 798 -889
950 741 282
781 322 727
614 8 947
581 878 513
383 390 -884
126 153 240
615 802 -945
321 487 -593
412 352 -112
175 116 -254
853 167 -234
26 576 549
890 877 47
137 571 -261
792 346 -895
371 80 826
690 501 304
460 83 -22
844 132 -339
340 328 570
351 331 149
464 920 -384
166 846 -610
774 140 433
82 172 -15
834 512 -774
750 538 -988
526 849 -264
513 409 -265
926 769 806
507 915 295
577 636 892
188 11 694
291 221 -715
692 448 -654
20 140 -847
410 653 -104
510 866 -155
406 646 612
536 864 -295
754 612 109
150 853 181
297 697 -647
446 886 89
870 788 -285
145 559 460
107 716 -702
341 684 135
39 827 -418
860 888 913
924 825 331
216 581 -886
609 599 163
899 970 -26
332 664 -372
235 573 -578
474 916 787
676 964 305
479 698 66
833 489 -225
586 321 704
720 748 -383
388 610 738
431 777 663
555 916 799
410 397 175
452 75 927
872 503 905
294 966 678
856 926 -65
401 857 401
819 372 417
892 615 -697
723 751 -401
294 398 -10
3 450 736
118 75 -542
30 462 236
332 887 -113
804 619 -274
720 460 -231
481 590 325
920 573 356
533 210 -793
783 786 180
386 132 -194
446 436 802
100 373 -138
283 80 -132
666 686 -171
919 28 432
929 928 918
836 58 -203
618 487 287
415 280 -825
180 122 -787
709 210 593
654 908 -863
413 647 -904
440 937 158
642 532 -387
67 506 -118
486 671 -549
31 60 877
596 882 -567
320 135 311
63 423 -461
590 508 -914
440 835 479
295 470 926
903 246 -767
486 323 -607
860 668 895
423 17 -715
450 375 539
903 582 -706
290 309 783
805 862 -479
287 444 59
20 606 -877
115 89 -241
170 211 -456
471 796 -234
737 14 998
859 123 747
32 789 688
700 226 -786
952 882 -640
845 237 -694
848 724 -938
450 296 492
826 156 -827
794 271 379
820 515 405
254 29 680
904 456 -157
668 782 74
945 173 -321
388 395 672
527 589 587
761 363 324
585 701 -516
243 593 -986
920 863 -78
884 189 -341
715 680 -495
494 862 692
611 285 479
723 791 -482
381 153 -916
947 561 -279
502 50 861
535 276 -950
919 18 -297
635 755 70
627 387 -238
165 428 112
606 644 508
702 784 -772
898 421 734
373 185 -444
421 681 885
65 311 -220
801 843 201
372 362 -609
903 420 -776
169 691 -258
856 623 779
923 556 -713
133 573 -730
826 371 -590
935 203 844
230 945 -376
902 540 668
499 581 -515
440 160 -237
753 633 912
736 498 963
123 138 884
672 501 -129
146 130 -47
14 114 152
952 818 -62
125 710 -581
760 934 739
137 741 -575
777 410 -61
284 874 85
322 224 -264
502 842 608
44 346 -132
38 465 -328
47 943 -864
2 842 780
547 147 139
287 122 -657
772 750 682
423 232 -453
270 373 -819
144 334 -472
388 158 619
89 357 916
756 637 792
163 781 708
66 459 -238
716 139 699
426 587 -153
751 697 -770
814 247 830
68 137 659
586 338 -799
192 872 230
187 813 -419
518 6 -50
786 136 -743
612 947 -537
740 288 168
128 718 -557
79 526 -25
703 207 976
439 368 943
534 808 -729
910 46 749
34 815 989
942 622 -129
65 423 -55
407 881 -574
343 201 436
866 707 50
111 314 914
601 253 -354
46 572 -441
640 336 985
853 275 635
159 685 467
653 858 1
957 935 781
99 820 921
712 552 394
688 835 -178
866 17 -537
320 471 846
565 10 -736
405 687 -90
179 445 897
47 293 -370
241 438 243
637 121 -680
325 175 261
168 485 -442
103 444 -320
677 312 107
320 707 -551
322 242 56
543 897 21
177 12 -414
340 913 54
713 125 826
561 395 -38
961 467 717
820 550 542
632 665 174
569 118 400
145 304 -367
267 752 119
187 903 -61
765 106 -776
734 515 -966
567 877 542
905 157 917
15 914 409
599 524 148
659 305 13
126 346 -866
691 860 296
562 224 -565
285 460 -501
422 132 -675
826 867 -936
211 374 581
387 676 82
114 522 -178
333 121 753
387 255 326
306 90 -396
870 4 579
223 658 -246
700 778 -467
331 61 700
67 571 964
304 560 -669
507 784 -893
688 857 -878
378 324 993
34 424 -582
545 927 -99
108 513 -992
648 144 661
50 887 583
938 607 -626
261 738 192
945 483 -235
71 264 417
635 921 44
335 29 621
586 638 -330
709 390 -972
258 666 -792
367 894 72
322 633 -138
201 17 -593
368 161 381
418 545 655
442 794 -581
693 163 855
811 138 -715
143 152 95
143 349 326
633 279 -325
469 779 -698
488 519 -173
522 409 -84
14 604 -547
300 123 917
455 477 943
611 779 -269
874 606 537
5 138 -584
267 310 303
173 922 -919
396 764 -88
590 893 -112
19 107 40
469 868 -668
891 344 -924
900 666 998
573 701 -824
945 644 608
961 330 -747
959 326 -194
381 692 427
12 35 111
93 503 -129
452 634 -686
287 144 521
416 714 676
497 970 784
198 44 -1000
379 480 -751
80 133 -188
594 322 317
104 336 226
193 177 -787
966 423 983
91 584 400
336 826 22
244 816 -339
129 654 -628
874 296 427
755 122 258
389 839 -117
840 361 963
316 864 708
175 831 362
380 814 -789
628 18 692
808 19 159
722 956 469
701 934 131
495 673 915
764 520 -796
34 317 135
201 465 -179
715 149 264
951 208 309
547 783 586
618 349 4
699 202 -98
653 885 -486
211 370 56
99 600 -759
644 608 796
904 51 196
252 958 -625
670 187 587
937 38 -757
437 489 726
816 801 916
203 688 -510
854 752 114
643 887 903
413 151 -768
146 902 930
606 590 -777
765 162 -49
792 253 589
835 129 839
631 162 742
82 900 -780
471 455 -928
156 693 -515
848 874 -990
625 665 629
290 223 283
427 612 -162
366 30 -190
465 500 -279
432 418 -889
647 141 -748
407 431 -233
664 678 744
390 543 497
366 150 -516
121 683 -439
561 776 -210
761 202 -837
794 771 -59
188 677 -592
238 302 395
656 812 -370
746 899 -810
667 271 -932
203 750 102
90 151 5
355 762 646
700 513 214
583 459 -733
917 899 -406
241 860 987
118 278 437
283 457 906
785 411 -724
71 133 924
906 481 -396
343 703 658
784 257 -665
259 485 887
912 103 -603
260 776 -407
774 802 670
133 99 467
889 152 77
480 294 67
942 842 -239
530 125 281
951 184 -537
134 558 409
537 232 -597
478 501 -183
106 365 476
762 96 561
896 187 -315
489 304 88
120 130 105
655 823 -774
57 908 -291
293 888 -333
750 500 391
875 454 -880
956 647 239
823 23 778
9 12 -545
343 689 308
539 909 -991
566 925 811
498 530 -151
631 128 213
101 664 767
751 85 -562
176 90 126
379 119 720
339 682 600
138 826 473
684 457 84
730 784 -574
316 394 793
255 227 540
27 944 977
482 649 -869
155 805 342
116 425 -129
729 726 429
161 100 -487
126 379 -96
693 330 -63
349 889 -47
667 965 -530
426 475 -831
462 730 158
342 32 958
128 701 314
152 710 473
714 300 289
710 192 -257
270 481 -904
379 873 343
159 72 68
847 817 -376
406 125 708
250 590 -313
749 922 170
895 307 873
333 789 -43
347 76 599
636 194 -817
300 355 -762
790 409 625
77 804 188
465 41 -230
174 26 661
554 801 463
11 101 -501
812 328 38
728 650 -795
211 673 -265
367 862 -73
523 32 -861
524 299 -540
699 143 -916
462 458 519
102 161 909
110 699 534
339 736 682
748 890 -668
180 420 624
454 523 626
118 273 -977
758 909 92
570 826 13
119 819 -80
42 745 -934
875 940 -829
166 53 427
569 764 589
615 600 869
172 616 24
860 722 191
747 325 -245
614 115 221
841 612 -1000
603 316 802
725 285 660
453 278 156
194 73 495
81 864 372
326 775 -423
63 936 -544
384 750 -778
715 76 -887
732 166 397
291 850 827
764 551 787
22 640 590
393 166 -662
430 526 574
814 849 -728
40 273 977
930 358 316
952 712 -975
482 790 -141
930 267 -705
519 299 -631
827 474 -968
342 867 -912
622 748 -722
147 654 172
480 578 574
848 450 78
693 959 713
155 397 271
520 384 -281
214 354 -820
446 210 -590
138 196 888
694 111 -67
368 661 -663
55 814 286
443 839 -492
456 284 -931
194 604 -471
404 798 470
967 845 -494
829 266 463
54 135 -583
638 207 991
642 183 -633
913 970 998
387 378 -57
594 905 68
320 117 -587
181 810 684
832 553 919
483 60 -435
67 377 -472
282 215 -179
544 942 -473
181 150 -535
500 415 957
854 713 180
243 681 207
764 75 -350
504 464 52
293 739 -365
594 515 -373
821 430 813
575 183 157
620 584 -430
341 815 545
752 295 -594
680 307 342
894 610 -245
400 815 -363
458 552 614
659 232 805
305 453 -327
8 292 -682
196 204 -597
869 252 434
45 12 -12
400 158 -200
228 952 -384
901 380 1000
478 108 -851
432 957 977
114 36 -843
561 858 35
175 738 -900
456 413 899
579 549 635
440 16 -396
444 698 85
351 182 -660
858 966 626
631 653 646
850 225 -399
565 233 651
488 816 946
453 904 135
961 676 -869
430 427 -149
831 664 -707
411 55 277
556 457 815
744 923 -72
940 52 111
813 285 -380
969 766 -368
720 520 869
466 716 407
218 24 -955
27 698 934
672 970 -868
725 708 480
390 199 556
836 851 481
544 420 565
583 13 827
807 291 177
98 597 -757
743 594 108
819 804 -865
288 335 -369
478 511 482
125 900 534
126 844 -994
888 167 44
77 68 268
952 119 -498
364 962 -170
454 965 -196
324 901 329
142 554 555
172 182 232
404 850 -753
316 515 -769
291 555 161
418 801 21
944 984
775 286 464
54 530 887
444 596 299
729 727 942
402 578 76
537 393 -393
755 758 -605
616 933 282
73 440 -735
898 13 532
829 61 -324
695 288 -98
48 730 655
690 367 -852
53 588 -405
895 475 587
713 559 -516
902 475 629
608 899 624
841 744 -528
810 341 52
385 270 -288
171 736 474
98 483 517
561 357 -722
791 665 317
846 120 252
807 677 -899
329 613 820
84 208 -260
375 813 -155
906 596 348
876 176 201
426 830 -578
306 697 -815
297 427 -503
110 381 -566
621 607 -237
285 486 -295
33 895 -468
825 848 -220
106 802 -482
186 408 526
643 633 302
566 221 -470
240 233 227
345 617 -4
648 643 42
556 392 24
247 653 -131
809 388 -186
94 845 921
577 433 893
348 43 -758
55 216 501
436 719 788
515 736 504
703 524 7
18 882 678
749 370 -56
839 437 -868
583 190 -784
526 344 -80
749 322 540
566 459 677
410 861 -452
302 2 -661
453 630 -995
302 108 175
299 868 -635
872 175 206
636 597 -628
99 716 112
866 241 349
552 816 -434
343 849 51
378 256 211
485 416 255
632 688 207
144 599 81
813 655 298
361 884 966
803 740 -578
303 601 -371
814 632 -650
470 141 -686
726 502 950
386 223 410
430 345 170
925 696 881
252 195 -627
761 750 477
776 157 -365
636 835 213
854 348 -783
195 136 -19
875 344 303
906 93 -605
253 98 460
604 715 233
150 550 581
467 133 -289
175 307 924
451 530 -412
770 472 405
870 434 -276
250 638 654
907 585 209
129 627 113
792 75 -144
440 422 -876
462 894 -810
606 132 -783
310 6 681
261 94 -920
575 828 223
151 173 -623
216 289 613
931 313 -357
694 808 89
485 156 -731
868 674 712
38 862 -521
392 481 893
914 63 -729
87 337 309
658 486 -243
775 286 -45
454 919 -169
555 721 -815
935 765 955
196 107 -731
888 732 -55
119 735 70
125 490 673
67 352 172
724 147 -769
700 324 -735
493 124 -129
661 306 607
338 667 -843
364 808 41
502 96 726
534 872 -521
64 939 153
755 831 152
655 541 342
644 338 -29
293 825 16
581 134 73
276 407 -94
774 187 981
132 604 651
17 849 -246
416 535 -640
273 401 -863
610 90 -593
62 759 96
767 831 667
336 467 189
712 605 -823
890 658 271
740 628 204
825 699 701
659 472 -987
838 175 288
192 136 -364
125 888 821
386 42 -519
68 906 -86
200 836 333
619 832 918
539 303 -714
576 355 743
61 413 -492
548 218 -595
834 148 46
878 234 226
561 888 433
675 214 -308
621 7 -951
743 654 656
790 885 -946
940 526 847
390 220 708
127 11 -441
558 473 663
383 147 -735
812 154 688
61 742 90
670 404 -468
300 383 149
215 211 -776
247 34 231
36 790 -448
138 924 -209
485 787 407
711 53 -955
204 921 231
286 831 -938
315 651 495
220 77 607
439 572 472
24 915 86
781 270 -309
815 41 706
460 167 -51
578 488 971
321 629 344
678 581 706
499 767 375
904 796 -890
341 227 -582
806 531 111
632 384 321
817 786 196
127 481 -197
443 142 793
530 901 -340
253 81 -241
906 676 56
162 321 612
336 861 764
840 583 -39
678 815 159
780 806 295
553 432 887
475 798 -596
937 894 -60
195 586 495
807 79 21
465 176 303
432 176 967
450 127 -310
303 601 350
3 685 -281
802 793 384
278 258 72
147 359 145
525 553 -212
673 73 -346
715 167 -248
215 77 -493
824 128 997
192 438 67
36 176 619
445 363 725
146 99 337
130 323 -672
638 13 -27
235 855 767
672 166 36
852 661 -994
625 487 567
206 857 24
604 384 978
673 90 -210
807 651 985
615 889 -544
238 352 -677
416 740 -317
17 179 792
884 236 849
208 696 -545
528 740 21
812 916 -158
199 474 437
650 212 363
691 286 582
842 77 -587
63 652 154
50 100 -165
588 502 -251
8 915 739
51 143 -777
373 571 394
53 926 273
587 495 642
739 223 222
425 655 -317
788 516 -752
884 82 83
731 609 -681
345 480 685
275 269 584
250 388 315
513 638 -326
199 131 -953
233 122 -160
872 796 110
836 869 2
694 768 -192
253 552 38
188 155 -589
25 392 -650
21 20 -278
805 328 653
454 512 800
782 184 -759
501 511 290
565 703 564
807 178 -196
710 845 -361
711 350 -323
252 735 -700
156 856 97
440 75 -285
128 647 -686
595 331 64
340 474 598
713 162 978
467 634 -470
302 407 -393
370 693 -656
255 102 -3
212 45 435
527 247 936
903 343 -525
943 258 -634
287 816 -845
579 836 266
300 803 128
497 384 -816
825 246 693
840 402 274
155 240 638
134 703 436
430 451 -678
934 27 746
572 216 323
688 558 907
849 212 -517
704 235 590
787 518 -836
707 232 -370
35 137 -180
921 111 784
532 672 -79
794 144 898
425 14 534
220 65 717
106 588 -467
805 540 -59
664 745 -132
59 393 -725
308 282 894
576 434 -753
600 588 355
187 217 -972
463 78 376
153 19 -817
383 681 44
925 740 -348
220 244 -174
215 294 -583
521 609 -962
16 626 591
886 606 910
665 102 -560
835 59 409
195 746 -163
603 667 29
219 555 -608
131 334 640
612 756 809
526 708 -959
552 585 650
171 913 167
202 910 306
185 533 -954
626 233 23
417 819 335
649 138 -873
461 541 295
110 103 317
234 381 -998
232 328 -158
333 57 806
183 337 -557
437 688 35
224 552 -924
887 258 252
319 585 -583
354 811 36
277 651 -228
232 370 -305
545 196 43
138 880 79
666 517 -605
637 213 790
54 654 385
848 541 -272
921 187 531
221 542 -397
267 467 787
922 180 89
607 667 192
555 797 967
510 940 -780
901 313 397
8 810 -690
189 876 -537
735 128 -172
505 344 706
538 722 476
534 496 420
392 422 303
490 809 946
848 338 -470
124 764 917
354 558 466
698 722 -169
110 166 -90
896 114 219
688 265 -752
267 69 542
392 522 495
267 268 940
456 737 928
679 905 871
807 567 -892
159 538 -970
850 186 96
722 58 -558
387 689 -421
707 903 160
212 42 405
798 874 88
30 543 -670
538 374 -109
922 944 -737
95 936 -294
314 766 -22
616 753 -350
236 824 475
498 258 875
417 231 -756
191 771 214
203 853 49
867 873 601
187 701 -357
802 923 -286
306 434 -688
227 296 490
14 76 -518
858 828 165
847 345 -158
752 394 -284
926 863 -655
16 99 -232
699 915 576
936 214 784
254 839 664
936 474 522
260 617 301
727 718 -995
705 873 -148
771 154 -82
478 224 -28
754 687 80
729 622 381
525 318 174
821 152 59
126 702 -329
640 517 -667
435 30 415
119 514 1000
686 795 792
692 430 -429
229 89 234
209 139 945
37 9 130
774 50 -394
714 167 -613
509 651 -491
111 66 -606
793 398 -695
461 267 865
328 929 -848
97 439 620
52 808 965
614 327 -234
490 322 -158
199 322 209
795 292 490
177 634 -835
220 720 783
559 812 -477
249 255 299
901 29 563
595 377 -641
516 555 -511
846 394 -566
741 699 -158
903 183 713
700 642 954
305 306 -282
134 718 534
53 516 -504
